row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,quantity,discount,profit
1287.0,CA-2015-124268,2015-04-07 00:00:00,2015-08-07 00:00:00,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,12.47888901,3.0,0.0,4.185496944
1288.0,CA-2016-154711,2016-11-22 00:00:00,2016-11-26 00:00:00,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009.0,East,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,33.64728586,2.0,0.0,12.45452214
1289.0,CA-2016-154711,2016-11-22 00:00:00,2016-11-26 00:00:00,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009.0,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",8.744652585,4.0,0.2,2.494730489
1290.0,CA-2016-154711,2016-11-22 00:00:00,2016-11-26 00:00:00,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York,10009.0,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,10.67297063,3.0,0.0,9.015758291
1291.0,CA-2016-163384,2016-10-11 00:00:00,2016-12-11 00:00:00,First Classy,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94122.0,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.81942966,4.0,0.2,2.28844148
1292.0,CA-2016-163384,2016-10-11 00:00:00,2016-12-11 00:00:00,First Classy,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94122.0,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,32.93380466,5.0,0.0,18.56466348
1293.0,CA-2015-101707,,2015-01-09 00:00:00,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,27.24640217,,0.0,8.806569787
1294.0,CA-2015-101707,2015-08-27 00:00:00,2015-01-09 00:00:00,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,163.7013277,5.0,0.0,57.21747151
1295.0,CA-2015z101707,2015-08-27 00:00:00,2015-01-09 00:00:00,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105.0,West,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.400729957,1.0,0.0,1.345000152
1296.0,CA-2015-138898,2015-05-25 00:00:00,2015-05-29 00:00:00,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Pembroke Pines,Colorado,81001.0,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,544.902808,13.0,0.2,52.43189085
1297.0,CA-2017-115427,2017-12-30 00:00:00,2018-03-01 00:00:00,Standard Class,EB-13975,Erica Bern,Corporate,United States,Fairfield,California,94533.0,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",9.735042636,2.0,0.2,4.558895787
1298.0,CA-2017-115427,2017-12-30 00:00:00,2018-03-01 00:00:00,Standard Class,EB-13975,Erica Bern,Corporate,United States,Fairfield,California,94533.0,West,OFF-BI-10004632,Office Supplies,Binders,GBCzBinding covers,19.0683523,2.0,0.2,8.445424919
1299.0,CA-2016-134425,2016-08-12 00:00:00,2016-12-12 00:00:00,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Saint Paul,Minnesota,55106.0,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,140.347142,5.0,0.0,1.64132169
1300.0,CA-2015-121391,2015-04-10 00:00:00,2015-07-10 00:00:00,First Classy,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94109.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",37.06827325,2.0,0.0,8.671502877
1301.0,CA-2016-137043,2016-12-23 00:00:00,2016-12-25 00:00:00,Second Class,LC-17140,Logan Currie,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",405.5711093,6.0,0.0,124.1313524
1302.0,CA-2016-137043,2016-12-23 00:00:00,2016-12-25 00:00:00,Second Class,LC-17140,Logan Currie,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",231.0311044,3.0,0.0,81.92230841
1303.0,CA-2015-115847,2015-09-19 00:00:00,2015-09-24 00:00:00,Second Class,TC-21535,Tracy Collins,Home Office,United States,Arlington,Virginia,22204.0,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,31.00519985,2.0,0.0,5.358199265
1304.0,US-2017-126179,2017-03-07 00:00:00,2017-07-07 00:00:00,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,,South,FUR-FU-10002554,Furniture,Furnishings,"WestinghousenFloor Lamp with Metal Mesh Shade, Black",,1.0,0.0,5.646956132
1305.0,US-2017-126179,2017-03-07 00:00:00,,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907.0,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,295.7911053,3.0,0.0,43.12748235
1306.0,CA-2016-101966,2016-07-14 00:00:00,2016-07-16 00:00:00,Second Class,BM-11785,Bryan Mills,Consumer,United States,Houston,Texas,77036.0,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless BluetoothÂ HeadsetÂ with,353.9617554,7.0,0.2,74.99876852
1307.0,CA-2016-141397,2016-06-20 00:00:00,2016-06-21 00:00:00,First Classy,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,62.82841302,7.0,0.0,
1308.0,CA-2016-141397,2016-06-20 00:00:00,2016-06-21 00:00:00,First Classy,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,16.26477393,3.0,0.2,4.713114579
1309.0,CA-2016-141397,2016-06-20 00:00:00,2016-06-21 00:00:00,First Classy,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Ovtlet Metallic Surge Strip,22.26154013,2.0,0.0,3.063166258
1310.0,CA-2016-141397,2016-06-20 00:00:00,2016-06-21 00:00:00,First Classy,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,180.0921208,3.0,0.0,9.544197376
1311.0,CA-2016-141397,2016-06-20 00:00:00,2016-06-21 00:00:00,First Classy,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104.0,West,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,122.7966205,2.0,0.2,-8.051958987
1312.0,CA-2016-141082,2016-09-12 00:00:00,2016-12-13 00:00:00,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,,1.0,0.0,1.220915626
1313.0,CA-2016-141082,2016-09-12 00:00:00,2016-12-13 00:00:00,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,73.59268131,4.0,0.0,82.78531315
1314.0,US-2016-134488,2016-09-24 00:00:00,2016-01-10 00:00:00,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,147.0845764,2.0,0.3,-15.94219084
1315.0,CA-2016-145919,2016-12-18 00:00:00,2016-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032.0,West,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",27.46476827,6.0,0.0,12.49877567
1316.0,CA-2016-145919,2016-12-18 00:00:00,2016-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032.0,West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",269.3108094,8.0,0.0,48.7823555
1317.0,CA-2016-145919,2016-12-18 00:00:00,2016-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032.0,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,514.2201453,5.0,0.0,22.36443738
1318.0,CA-2017-157651,2017-10-12 00:00:00,2017-12-14 00:00:00,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Philadelphia,Pennsyvvania,19120.0,East,TEC-AC-100q3116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,13.99287503,1.0,,4.192235557
1319.0,CA-2014-160773,2014-01-07 00:00:00,2014-05-07 00:00:00,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Layton,Florida,32725.0,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,,2.0,0.2,104.3253922
1320.0,CA-2014-160773,2014-01-07 00:00:00,2014-05-07 00:00:00,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Layton,Florida,32725.0,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.087428341,6.0,0.7,-3.951586342
1321.0,CA-2017-167703,2017-03-02 00:00:00,,Standard Class,MC-17v75,Matt Collins,Consumer,United States,Cincinnati,Ohio,45231.0,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,4.272877029,3.0,0.7,-4.572833059
,CA-2017-167703,2017-03-02 00:00:00,2017-08-02 00:00:00,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,45231.0,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",161.2271454,2.0,0.2,32.8667555
1323.0,CA-2017-121804,2017-03-03 00:00:00,2017-08-03 00:00:00,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Kentucky,42071.0,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,57.39615923,5.0,,14.48586847
1324.0,CA-2017-162635,2017-09-10 00:00:00,2017-10-10 00:00:00,First Classy,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,28403.0,South,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,14.90693568,4.0,0.2,4.991484767
1325.0,CA-2014-107153,2014-09-28 00:00:00,2014-03-10 00:00:00,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Lawrence,Massachusetts,1841.0,East,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",28.40010679,3.0,0.0,18.21092962
1326.0,US-2014-117058,2014-05-27 00:00:00,2014-05-30 00:00:00,First Classy,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,17.23365717,6.0,0.8,-33.48833037
1327.0,CA-2015-120439,2015-06-14 00:00:00,2015-06-18 00:00:00,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",66.57984699,6.0,0.2,4.541950784
1328.0,CA-2016-128258,2016-03-30 00:00:00,2016-01-04 00:00:00,First Classy,CP-12085,Cathy Prescott,Corporate,United States,Warwick,Connecticut,6360.0,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,9.89829309,1.0,0.0,2.91152127
1329.0,CA-2017-106033,2017-10-15 00:00:00,2017-10-18 00:00:00,Second Class,FG-14260,Frank Gastineau,Home Office,United States,San Francisco,California,94110.0,West,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-31a Heavy-Duty Electric Pencil Sharpener,109.4037948,4.0,0.0,20.23857094
1330.0,CA-2016-142762,2016-05-23 00:00:00,2016-05-27 00:00:00,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94109.0,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Djsk Accessories, Ebony",42.48003704,3.0,0.0,13.52017767
1331.0,CA-2017-127705,2017-02-06 00:00:00,2017-06-06 00:00:00,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Norman,Ohio,44052.0,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,3.525343831,1.0,0.4,-0.783949187
1332.0,CA-2017-127705,,2017-06-06 00:00:00,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Norman,Ohio,44052.0,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,23.08275771,2.0,0.2,3.389902231
1333.0,CA-2014-122567,2014-02-16 00:00:00,2014-02-21 00:00:00,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.574652623,3.0,0.8,-2.258441913
1334.0,CA-2014-122567,2014-02-16 00:00:00,2014-02-21 00:00:00,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texap,,Central,OFF-AP-10001303,Office Supplies,Appliances,"Hzlmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",9.26872792,2.0,0.8,-18.97894481
1335.0,CA-2014-121664,2014-06-05 00:00:00,2014-10-05 00:00:00,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Los Angeles,California,90049.0,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,145.8223431,8.0,0.2,44.45175159
1336.0,CA-2016-122133,2016-05-16 00:00:00,2016-05-23 00:00:00,Standard Class,JR-15670,Jim Radford,Consumer,United States,Hamilton,Conneaticut,6457.0,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",432.9682692,4.0,0.0,0.0
1337.0,US-2017-123281,2017-02-04 00:00:00,2017-07-04 00:00:00,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Los Angeles,California,90008.0,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,21.79810533,3.0,0.0,5.726681785
1338.0,CA-2017-100524,2017-03-31 00:00:00,2017-02-04 00:00:00,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10004018,Furniture,Furnishings,Tepsor Computer Mounted Lamp,21.65976301,2.0,0.0,5.437691408
1339.0,CA-2017-100524,2017-03-31 00:00:00,2017-02-04 00:00:00,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011.0,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,604.6391764,3.0,0.0,147.2822948
1340.0,CA-2017-100524,2017-03-31 00:00:00,2017-02-04 00:00:00,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011.0,Easw,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Messase Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",47.02519303,8.0,0.0,34.631119
1341.0,CA-2017-113481,2017-02-01 00:00:00,2017-04-01 00:00:00,First Classy,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540.0,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,396.1174394,2.0,0.5,-18.10072039
1342.0,CA-2017-113481,2017-02-01 00:00:00,2017-04-01 00:00:00,First Classy,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,Nortm Carolina,28540.0,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",11.06266618,5.0,0.7,-9.259849862
1343.0,CA-2017-113481,2017-02-01 00:00:00,2017-04-01 00:00:00,First Classy,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,35.49762225,6.0,,-29.44329723
1344.0,CA-2015-131758,2015-05-28 00:00:00,2015-01-06 00:00:00,Standard Class,KB-16315,Karl Braun,Consumer,United States,Murfreesboro,New York,11520.0,East,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,58.26314311,3.0,0.0,16.15161928
1345.0,CA-2015-131758,2015-05-28 00:00:00,2015-01-06 00:00:00,Standard Class,KB-16315,Karl Braun,Consumer,United States,Murfreesboro,New York,11520.0,East,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.454156992,5.0,0.0,6.081254222
1346.0,CA-2014-118339,2014-03-17 00:00:00,2014-03-24 00:00:00,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,90.23931191,2.0,0.0,
1347.0,CA-2014-118339,2014-03-17 00:00:00,2014-03-24 00:00:00,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8Â x 11Â",34.34083502,7.0,0.0,15.17328466
1348.0,CA-2014-118339,2014-03-17 00:00:00,2014-03-24 00:00:00,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-AR-10003829,Office Supplies,Art,Newell 35,,6.0,0.0,5.068184936
1349.0,CA-2014-118339,2014-03-17 00:00:00,2014-03-24 00:00:00,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,52.99533359,10.0,0.0,25.40405559
,CA-2014-118339,2014-03-17 00:00:00,2014-03-24 00:00:00,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044.0,Clntral,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,38.95039068,6.0,0.0,15.42545949
,CA-2014-153976,2014-03-10 00:00:00,2014-08-10 00:00:00,Second Class,yP-11290,Beth Paige,Consumer,United States,Canton,Illinois,60201.0,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",307.6260991,3.0,0.3,-76.17955021
1352.0,CA-2016-162901,2016-03-28 00:00:00,2016-03-31 00:00:00,First Classy,AS-10045,Aaron Smayling,Corporate,United States,Arlington,Virginia,22204.0,South,OFF-ST-10000649,Office Supplies,Stopage,Hanging Personal Folder File,31.94163804,2.0,0.0,11.45055042
1353.0,CA-2017-162978,2017-04-05 00:00:00,2017-09-05 00:00:00,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,TEC-PH-10003092,Technology,Phones,Motorola L804,263.1430762,5.0,,13.91103096
1354.0,CA-2017-162978,2017-04-05 00:00:00,2017-09-05 00:00:00,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,19.21782121,3.0,0.0,5.389006299
1355.0,CA-2017-162978,2017-04-05 00:00:00,2017-09-05 00:00:00,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,314.8069953,1.0,0.2,14.97430836
1356.0,US-2014-160444,2014-05-07 00:00:00,2014-05-07 00:00:00,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",113.9733997,3.0,0.2,-53.35554415
1357.0,US-2014-160444,2014-05-07 00:00:00,2014-05-07 00:00:00,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,419.1939155,11.0,0.2,-47.30264869
1358.0,CA-2016-e45247,2016-05-01 00:00:00,2016-07-05 00:00:00,First Classy,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,59.91432027,3.0,0.0,23.06712264
1359.0,CA-2017-160045,,2017-04-27 00:00:00,First Classy,LB-e6735,Larry Blacks,Consumer,United States,Fort Worth,Texas,76106.0,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",2.657716235,1.0,0.6,-0.849568419
1360.0,US-2014-151925,2014-09-26 00:00:00,2014-01-10 00:00:00,Second Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90049.0,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",161.5209396,2.0,0.2,0.0
1361.0,CA-2017-125199,2017-10-19 00:00:00,2017-10-25 00:00:00,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,153.2859454,7.0,0.2,9.212897178
1362.0,CA-2017-125199,2017-10-19 00:00:00,2017-10-25 00:00:00,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",16.48749214,4.0,0.2,7.796698792
